entry_id,age,monthly_income,years_employed,current_address_year,amount_requested,risk_score,inquiries_last_month,pay_schedule,home_owner,has_debt,personal_account_months,avg_risk_score,avg_ext_quality_score,e_signed
6241818,42,3650,3,10,400,71450,5,weekly,1,1,98,0.756782035,0.5987899999999999,0
6434809,61,2525,6,1,500,46300,3,bi-weekly,1,1,31,0.5986937245,0.641497,0
3307669,40,2195,2,4,1100,62800,9,bi-weekly,0,1,0,0.600810535,0.463445,1
3949737,48,6410,2,0,400,33450,7,bi-weekly,0,1,49,0.7144302275000001,0.820084,1
3316684,35,1690,3,1,1200,62250,7,bi-weekly,0,1,18,0.731819615,0.751976,0
8323072,33,7678,4,3,3300,62700,7,bi-weekly,1,0,38,0.59892675475,0.574587,1
9591180,52,5265,5,9,600,43500,9,bi-weekly,1,1,40,0.6786347002500001,0.562348,1
2663965,54,1670,1,4,600,63000,3,bi-weekly,0,1,18,0.834273673,0.626617,1
4216256,47,5355,9,4,2700,68100,10,monthly,1,1,13,0.591438441,0.53867,1
4783080,49,2630,9,9,1200,76750,5,bi-weekly,1,1,30,0.8134682502499999,0.784121,0
4326014,65,4510,3,6,400,74650,8,bi-weekly,1,0,38,0.75820320475,0.594392,1
9565767,32,2930,3,2,1600,64100,9,weekly,0,1,75,0.72490955975,0.6760729999999999,1
2653312,37,3265,4,4,900,53750,7,bi-weekly,0,1,29,0.7679171015,0.586584,0
4670705,60,3610,2,9,1200,54750,4,weekly,0,1,56,0.76366459775,0.8709620000000001,0
1384213,66,5220,6,9,1150,60950,17,monthly,0,1,54,0.67751017275,0.699024,0
4324297,43,4315,8,6,800,61150,17,bi-weekly,0,0,37,0.5945150705,0.5590470000000001,1
3797859,50,5170,6,4,500,58800,4,bi-weekly,0,1,38,0.79539712075,0.613178,1
4695986,52,2785,3,3,1100,47950,17,bi-weekly,1,0,38,0.717188279,0.6227090000000001,1
6803658,24,2705,4,9,1100,65850,5,weekly,1,1,44,0.739457475,0.616425,1
7983575,45,2790,3,3,600,66600,5,bi-weekly,0,1,30,0.66150976725,0.6900600000000001,0
2750044,49,5185,3,4,600,68600,6,bi-weekly,0,1,38,0.800527707,0.553717,0
2988604,31,3040,5,11,500,39000,7,bi-weekly,1,1,27,0.71430241825,0.6681159999999999,1
9370310,39,1745,1,11,400,63150,10,weekly,1,1,33,0.614150176,0.512053,0
7259300,27,1750,4,3,800,46950,5,bi-weekly,1,1,40,0.6839316755,0.42681,1
2420448,36,3055,3,2,700,50700,6,weekly,1,0,50,0.75329759775,0.585959,0
4010672,38,5220,2,11,700,45550,13,weekly,1,1,42,0.6156474415,0.623894,1
4408412,31,6095,2,3,700,32800,15,bi-weekly,1,1,40,0.69297622575,0.690864,0
4183957,62,6575,3,3,1200,70650,4,weekly,1,1,18,0.788081411,0.6175619999999999,0
9495617,44,5135,1,10,1700,69100,5,weekly,1,1,40,0.7451026675,0.6710940000000001,1
3456612,66,1690,5,6,800,60200,11,bi-weekly,0,1,74,0.74575510475,0.563705,0
3992188,26,4690,3,4,400,58350,2,bi-weekly,1,1,40,0.6883617554999999,0.723179,0
4543877,60,2430,3,2,600,69150,7,bi-weekly,0,1,32,0.741833035,0.583598,0
1546404,61,4645,9,8,2100,94300,4,bi-weekly,1,1,26,0.7017552250000001,0.335295,1
2435628,41,3575,3,3,800,56950,16,semi-monthly,0,1,41,0.7152557769999999,0.61778,1
6907984,61,4881,6,6,800,59750,19,bi-weekly,0,1,86,0.6542131557499999,0.646369,1
4664610,42,3690,6,1,800,51250,3,monthly,0,1,54,0.63619879975,0.49779399999999996,1
7822189,24,6260,6,7,1200,68850,5,semi-monthly,0,1,98,0.6244566155,0.772516,0
3492157,30,2030,1,9,400,54800,12,bi-weekly,1,0,17,0.648851999,0.869259,1
7428361,66,2720,3,2,400,58800,6,monthly,0,1,67,0.7072093024999999,0.5598829999999999,1
6974833,44,5170,4,3,600,48900,2,bi-weekly,1,1,29,0.7630940562499999,0.657517,0
1946181,20,2125,2,2,550,43850,9,monthly,0,0,50,0.7562517569999999,0.599312,1
3748684,40,1720,0,2,550,42350,8,weekly,0,1,50,0.737703106,0.486491,1
4266718,54,2345,6,2,700,56300,4,bi-weekly,0,1,74,0.71836053025,0.5869,0
7919257,50,2595,2,2,2800,78200,2,weekly,0,1,26,0.7780412367499999,0.7282379999999999,1
7804257,52,4665,3,3,700,66900,4,bi-weekly,1,1,50,0.7592591149999999,0.520542,0
1708997,34,4765,6,1,600,34750,7,bi-weekly,0,1,55,0.515314976,0.6120669999999999,0
9025030,40,4150,0,1,1200,30050,15,bi-weekly,0,0,62,0.65484971675,0.39303,0
5654051,38,4333,3,5,400,45400,6,bi-weekly,1,1,25,0.68419497075,0.7922750000000001,0
3321676,28,2115,4,2,700,68100,3,semi-monthly,0,1,38,0.8255629792499999,0.8024060000000001,1
1335348,54,1975,3,2,700,54050,2,weekly,0,1,38,0.7774716905000001,0.544773,0
8303148,46,3060,3,2,700,48550,6,weekly,0,1,27,0.7087797290000001,0.572247,1
1979300,37,3600,2,6,2400,44000,11,bi-weekly,0,0,26,0.7330364732499999,0.6683810000000001,0
3200752,48,5701,9,9,800,84300,4,bi-weekly,0,1,39,0.76597891525,0.7015279999999999,1
4508237,48,5180,3,3,1050,76050,5,bi-weekly,0,1,50,0.61318842225,0.458395,1
6638662,24,4065,3,4,600,35450,6,weekly,0,1,41,0.5956022817500001,0.5711350000000001,1
9814955,50,3640,3,1,800,52400,6,weekly,0,1,30,0.8039661492500001,0.7429810000000001,1
1380873,47,3285,2,4,2800,69800,2,bi-weekly,0,0,86,0.8101437885,0.726604,1
7819046,41,5010,3,2,600,32850,6,bi-weekly,0,1,62,0.6616303244999999,0.7605390000000001,0
6221549,33,2065,6,11,1200,57900,3,semi-monthly,0,1,17,0.800942892,0.6583680000000001,0
3125770,59,3635,1,9,2800,92350,6,weekly,1,1,25,0.7956232799999999,0.708136,1
8505512,32,3320,5,5,800,57350,8,weekly,0,1,29,0.76606957425,0.428736,0
1874824,42,3400,7,8,1350,81350,8,semi-monthly,0,1,28,0.7842959844999999,0.441476,1
6491251,20,2365,0,3,500,49150,6,bi-weekly,0,0,37,0.5975087765,0.683789,1
7413455,44,3635,1,4,700,61600,9,bi-weekly,0,1,54,0.71139411525,0.732803,0
1816899,48,4135,7,5,600,38500,3,semi-monthly,0,1,30,0.72222893,0.751254,0
3289449,27,2115,1,3,400,69800,6,weekly,0,1,42,0.811828007,0.684032,1
6176554,38,2655,4,4,700,69800,8,bi-weekly,0,1,50,0.78733041425,0.742278,1
8040965,24,3590,3,1,1200,67450,6,bi-weekly,0,1,33,0.6735970339999999,0.541896,0
4235576,57,3525,2,1,800,72050,5,weekly,0,1,28,0.87310499225,0.7982149999999999,0
8331370,55,4220,10,9,400,77750,14,monthly,0,0,16,0.7891686505,0.659663,0
4322131,48,3375,0,7,1500,80200,6,weekly,0,0,116,0.7819498152500001,0.557725,1
1386923,32,2680,2,5,500,25400,5,bi-weekly,0,1,19,0.6641365435,0.747228,0
9559604,52,1920,3,4,700,61000,10,bi-weekly,0,1,41,0.693310215,0.5877359999999999,0
9002293,42,1595,7,4,1200,60050,2,bi-weekly,0,1,50,0.7476301895,0.751355,0
1951911,47,1545,1,9,900,82050,3,semi-monthly,1,1,38,0.71347813575,0.434328,1
3704278,31,2422,0,0,700,49900,15,bi-weekly,0,1,50,0.600213289,0.5866720000000001,1
8062111,32,2045,1,0,500,69500,7,bi-weekly,0,1,27,0.8309242815,0.619898,1
3642612,55,4570,6,8,2200,80400,6,semi-monthly,1,1,42,0.7426369192500001,0.615039,1
2260131,29,2770,7,3,801,60700,5,bi-weekly,0,1,31,0.6853252945,0.640845,1
4541842,23,3790,1,3,600,34950,10,semi-monthly,1,1,43,0.58701347825,0.530286,1
5729590,68,3145,0,1,600,35850,5,bi-weekly,1,0,50,0.69863738675,0.569488,0
5739752,40,3205,5,2,700,46350,12,bi-weekly,0,1,15,0.75577111025,0.644854,0
4623040,54,2630,5,6,800,68850,4,bi-weekly,0,1,26,0.72317735775,0.519188,0
3644106,58,3670,1,3,500,36400,5,monthly,1,1,37,0.6894901305,0.745347,0
7993089,27,1785,6,4,400,46600,6,bi-weekly,0,1,27,0.61111825075,0.591901,1
6335022,40,3205,5,4,800,50950,3,weekly,0,0,50,0.7733315195,0.5795890000000001,0
7354392,42,2730,2,4,400,59750,5,bi-weekly,0,0,85,0.8022662705,0.661958,1
6405146,49,3015,2,5,700,65350,6,weekly,0,1,54,0.7254701245,0.600039,0
7616210,41,3225,3,4,400,68650,6,bi-weekly,1,1,14,0.55813796925,0.706839,0
5869729,44,5110,5,4,550,74550,3,bi-weekly,0,0,37,0.826625288,0.758734,1
2082938,24,2430,2,1,700,55650,6,bi-weekly,0,1,50,0.7550147312500001,0.5542,1
6989408,49,6115,5,11,1050,78850,7,monthly,1,1,13,0.66877574875,0.6161449999999999,1
3990579,44,3215,2,1,500,74700,7,bi-weekly,0,0,49,0.7180334845,0.528009,1
9690275,45,6255,2,4,800,69000,3,bi-weekly,1,1,74,0.67520100875,0.6043020000000001,1
9202613,43,5275,2,9,500,48150,7,monthly,1,1,38,0.7152246434999999,0.618149,0
1198495,51,5070,2,8,600,82650,6,bi-weekly,1,1,45,0.743860555,0.7229319999999999,0
7009698,38,3270,5,9,2000,81050,4,bi-weekly,0,1,86,0.7398577625,0.712819,1
1499129,27,2235,4,4,900,60200,8,weekly,0,1,88,0.7585724002500001,0.735004,1
1482655,55,5735,0,0,2800,69450,2,bi-weekly,0,1,39,0.88903183325,0.7116229999999999,1
1207693,52,1860,2,3,500,34100,5,bi-weekly,0,1,38,0.8071650515000001,0.818558,0
4133933,50,6140,3,2,500,42150,18,bi-weekly,0,1,31,0.6367565885,0.63422,0
3639843,51,6080,6,2,700,53150,7,weekly,0,1,27,0.80133738425,0.654047,0
3589944,50,3000,3,2,900,49450,7,bi-weekly,0,1,28,0.70126074425,0.438434,0
2207020,72,2115,1,0,500,44350,6,semi-monthly,1,1,27,0.71030843225,0.610899,1
6279836,33,1990,6,5,700,52500,5,bi-weekly,0,1,86,0.79814535575,0.779118,1
9834601,27,1935,2,1,450,64450,4,bi-weekly,0,1,13,0.76918735375,0.689867,1
4515318,36,3500,7,8,700,32150,11,bi-weekly,0,1,39,0.7175267675,0.748449,0
3684865,70,1725,3,3,600,61050,4,monthly,0,0,28,0.7790307665,0.7300880000000001,1
3961100,33,2375,4,6,700,54300,4,semi-monthly,0,1,50,0.7560761899999999,0.597507,1
6101288,22,3150,1,1,700,54100,2,bi-weekly,1,0,38,0.726446127,0.5875739999999999,1
2497478,46,3660,2,3,400,59950,2,bi-weekly,0,1,57,0.7215801877500001,0.601934,0
3891525,26,3750,1,1,3100,58650,6,bi-weekly,0,1,99,0.8037211707499999,0.679427,0
1794156,32,4695,1,0,500,40350,5,bi-weekly,0,1,28,0.85065150975,0.662701,1
7076004,32,1795,4,3,600,56400,3,bi-weekly,0,1,37,0.6596090002499999,0.617704,1
6999008,35,3090,6,4,1100,78550,8,bi-weekly,0,1,43,0.7055932974999999,0.790148,1
2449940,46,1780,3,4,700,59350,6,bi-weekly,1,1,50,0.7080450305,0.5937790000000001,1
2663108,30,2680,1,1,600,56750,5,bi-weekly,0,1,54,0.720006101,0.6251689999999999,1
8326080,50,3870,11,1,1100,53000,8,semi-monthly,1,1,28,0.7299742622500001,0.6492260000000001,1
2441106,32,2152,2,0,400,69800,2,bi-weekly,0,1,40,0.76582426,0.825253,1
3109344,51,6295,4,4,2900,46500,8,weekly,0,1,2,0.546469562,0.543397,1
5957125,59,5475,5,4,400,79050,4,bi-weekly,1,1,39,0.7472478229999999,0.688764,0
8965559,44,5255,1,1,900,52300,16,bi-weekly,0,1,31,0.7136520774999999,0.5982540000000001,0
4357872,53,3250,4,5,900,67500,6,bi-weekly,0,1,29,0.8194172399999999,0.8341000000000001,0
2566357,52,4580,9,8,1300,95550,4,bi-weekly,1,1,26,0.7009669365,0.312227,1
1472566,41,5015,2,5,2000,69350,9,semi-monthly,0,1,38,0.6394451007499999,0.639953,1
8721897,49,4035,2,1,1400,51550,10,weekly,1,1,28,0.77867291725,0.479203,0
2488001,44,1600,6,3,900,38950,2,bi-weekly,0,1,43,0.70193680525,0.6682060000000001,0
8624049,42,5260,3,1,900,52250,10,semi-monthly,0,1,37,0.64216264625,0.7435109999999999,1
5526592,49,4770,2,10,1600,73550,4,bi-weekly,1,1,37,0.60471973125,0.5871,0
4770211,44,3505,3,2,600,75450,9,semi-monthly,0,1,25,0.6849454019999999,0.670346,1
2444316,59,3640,3,4,400,43400,19,bi-weekly,0,1,50,0.6967957574999999,0.536233,0
2249022,34,6020,4,7,600,41250,5,bi-weekly,0,1,55,0.7089288847499999,0.6609419999999999,0
9577374,65,3145,2,6,2200,78300,8,bi-weekly,1,0,50,0.7690285010000001,0.6696679999999999,0
2084914,42,2700,1,1,800,49400,4,bi-weekly,0,1,42,0.6376266105,0.558264,1
7638970,44,3380,2,3,1700,71200,8,bi-weekly,1,0,37,0.83853305175,0.7615959999999999,1
6986020,57,1740,3,2,700,36500,8,semi-monthly,0,1,26,0.6332006525,0.26620900000000003,0
8771549,58,2715,3,0,400,63000,5,weekly,0,0,38,0.8453843412500001,0.8175969999999999,0
7574528,51,4645,3,0,600,66900,7,bi-weekly,0,0,17,0.85324762725,0.494061,1
8079398,37,3596,3,0,700,72650,5,bi-weekly,1,1,37,0.7456805315,0.708952,1
4306513,56,3560,4,3,400,45000,6,semi-monthly,0,0,62,0.65627331025,0.529712,1
7901285,54,4620,2,1,400,43600,4,semi-monthly,0,1,28,0.78101487575,0.5798890000000001,1
3925202,44,2200,4,2,800,81500,4,bi-weekly,1,0,50,0.652472146,0.808216,0
8602182,47,3090,5,10,700,47550,18,monthly,1,0,55,0.566629551,0.6022080000000001,0
1212952,58,4520,0,9,1500,76900,6,semi-monthly,1,1,54,0.665397628,0.7380479999999999,1
9014108,53,4525,11,9,500,86700,6,bi-weekly,1,1,28,0.815583196,0.7964610000000001,0
3959832,48,5430,10,6,700,62550,6,bi-weekly,0,1,29,0.7240856885,0.6730149999999999,0
6693627,34,5180,3,1,1100,70950,9,bi-weekly,0,0,16,0.71733332575,0.5631120000000001,0
1608534,52,2720,6,0,400,71750,2,weekly,0,1,26,0.78677725525,0.658369,1
2285196,32,1830,2,1,400,33050,4,bi-weekly,0,1,38,0.6930076582500001,0.546138,1
5072893,29,3130,5,5,500,57150,11,monthly,1,1,86,0.662909312,0.5490600000000001,1
9158593,32,3575,6,4,1450,61150,6,bi-weekly,0,1,87,0.7965411809999999,0.822485,1
1364959,33,2050,1,3,1700,40850,5,weekly,0,0,38,0.67929373675,0.5034890000000001,0
7699686,49,5075,5,10,800,77200,4,bi-weekly,1,1,55,0.64384640125,0.7564219999999999,1
9887695,29,1840,2,3,450,42300,13,monthly,1,0,16,0.64734596325,0.554603,0
9582071,36,5840,2,3,1400,86700,3,weekly,1,1,39,0.8708146467500001,0.571714,0
2405485,37,2990,2,2,500,66000,7,bi-weekly,0,1,29,0.76176720825,0.747608,0
5126833,54,2190,0,3,800,57000,5,bi-weekly,0,0,49,0.71028675725,0.6538999999999999,1
5127218,39,2995,0,1,400,78000,7,bi-weekly,0,1,38,0.83436375125,0.8658380000000001,1
4496535,65,2640,5,8,1200,65500,8,semi-monthly,1,1,13,0.73915727775,0.821785,1
6175324,54,4635,10,10,400,73200,8,bi-weekly,1,1,38,0.62748843075,0.582809,0
1637549,54,3435,1,5,500,36950,6,weekly,0,1,42,0.7796734780000001,0.7546060000000001,0
6539546,34,1308,1,1,600,68300,8,bi-weekly,1,1,29,0.70829194425,0.6747380000000001,1
1702929,46,3655,2,0,500,65600,8,bi-weekly,1,0,50,0.6528921050000001,0.761215,1
3971906,44,2790,3,9,1100,64450,3,semi-monthly,0,1,26,0.79598290275,0.630082,1
7787556,54,6175,4,2,700,72300,3,bi-weekly,0,1,86,0.7396912539999999,0.502123,0
2573725,57,1725,5,11,400,58100,7,bi-weekly,1,1,16,0.5831033325,0.4557020000000001,1
9436768,29,3206,1,2,1200,60300,10,weekly,0,1,1,0.8009903140000001,0.422315,1
3294928,23,1695,2,0,450,38250,11,bi-weekly,0,1,110,0.69294769175,0.5817970000000001,0
6808361,30,3740,2,5,600,58200,6,bi-weekly,0,1,74,0.73979027775,0.698108,1
1528248,35,2240,3,2,900,62450,4,bi-weekly,0,1,41,0.8346622715,0.816222,0
7588426,46,5005,6,1,2200,82650,13,bi-weekly,0,1,74,0.7417331355,0.601055,1
1428804,43,3245,2,6,1600,82300,6,bi-weekly,0,1,99,0.78376106825,0.7459819999999999,0
5549456,52,1510,3,2,900,40700,4,bi-weekly,1,1,50,0.70093812575,0.6509119999999999,0
8006559,43,3590,2,4,1000,68900,6,bi-weekly,0,1,26,0.7891812119999999,0.747468,1
5433659,34,2555,2,6,700,50100,7,bi-weekly,1,1,38,0.6170839405,0.608185,0
4535011,48,4403,3,1,500,59400,6,bi-weekly,1,0,50,0.75125503975,0.6351370000000001,0
7171134,44,4972,1,3,600,44600,5,bi-weekly,1,1,28,0.61889484875,0.622493,1
2579639,46,6080,2,1,900,48150,13,bi-weekly,1,1,43,0.72885426075,0.5230239999999999,0
7846676,52,2165,6,9,600,63200,3,bi-weekly,1,1,42,0.69975537325,0.7186060000000001,1
7187757,49,2005,0,0,400,79000,3,weekly,0,1,38,0.89711949375,0.690704,1
7076586,36,4725,3,4,600,55900,5,bi-weekly,0,1,27,0.6357072785,0.42428,0
4758843,44,3060,6,4,700,54700,6,weekly,1,1,40,0.7095124577499999,0.589575,0
6656130,68,2302,2,2,500,46500,8,weekly,0,1,50,0.836862513,0.5583850000000001,0
2174338,49,3670,5,5,400,67900,5,bi-weekly,0,1,40,0.60409817125,0.560382,0
2088503,36,1625,8,3,1100,41950,17,bi-weekly,0,1,74,0.6811898665,0.485401,0
2443479,45,3210,3,6,1200,43650,28,bi-weekly,0,0,50,0.59658870725,0.616689,0
8398615,35,1550,1,8,500,52500,10,weekly,1,1,121,0.7233707309999999,0.5464169999999999,1
4273093,72,3100,3,2,400,53750,7,semi-monthly,1,1,37,0.6319458765,0.572433,1
7183217,30,2270,0,2,400,37150,6,bi-weekly,1,1,41,0.6947435705,0.4399780000000001,1
9127017,49,5031,3,1,700,43350,6,bi-weekly,0,1,50,0.7234191307500001,0.49372299999999997,1
6628324,51,5555,6,1,1400,67000,3,semi-monthly,1,1,28,0.573627313,0.513652,1
5817373,61,2540,2,5,1150,81450,6,bi-weekly,0,1,74,0.7534789082500001,0.600948,1
7764172,52,8070,2,2,1100,67850,8,semi-monthly,1,1,52,0.73256899375,0.641827,0
4742467,29,3205,2,2,900,82400,7,monthly,1,0,37,0.6448871340000001,0.747238,0
9302604,31,2099,3,4,1000,81950,3,weekly,0,0,16,0.82206822075,0.663068,1
7101979,60,3065,3,3,400,75300,4,bi-weekly,1,1,43,0.87103757625,0.574914,0
1812858,28,6060,2,4,500,62800,6,bi-weekly,1,1,29,0.73064609125,0.734792,0
3385359,55,2050,2,3,900,45850,5,monthly,1,0,49,0.6453685505,0.610125,0
7186477,63,3575,4,3,600,88950,4,weekly,1,1,42,0.8675270217500001,0.857442,0
8331581,51,2585,4,5,600,75150,6,bi-weekly,0,1,38,0.6600276205,0.5366789999999999,1
1722831,58,4013,8,5,1700,69750,13,bi-weekly,0,0,50,0.6396668237500001,0.6415060000000001,1
6518954,30,1615,3,5,900,63450,7,bi-weekly,0,0,37,0.7676274335,0.660714,1
8725575,43,4230,1,2,1700,62950,8,semi-monthly,0,1,40,0.76401798125,0.641714,0
3032689,27,3265,3,2,900,44750,7,bi-weekly,0,1,40,0.6746115935,0.84693,0
5366585,46,1865,6,11,800,66100,6,bi-weekly,1,1,42,0.7343477312500001,0.666379,1
6007612,56,2795,6,1,400,34650,2,bi-weekly,0,1,100,0.6804764425,0.71144,0
1901108,45,1670,5,8,800,61900,2,weekly,0,1,49,0.830182945,0.756855,1
2187679,23,2035,3,5,500,55300,6,bi-weekly,0,1,54,0.7029521440000001,0.6034170000000001,1
3422313,42,5090,1,2,500,60000,5,weekly,0,1,1,0.70500474675,0.557105,1
5624213,45,4395,4,3,700,52050,5,monthly,0,0,86,0.71170362275,0.9009,1
2031117,36,2005,3,1,800,68400,8,weekly,1,1,38,0.81096058125,0.608218,0
9531277,66,3440,5,10,350,90350,2,bi-weekly,1,1,27,0.70496900975,0.700858,1
3844460,53,3565,10,8,600,84600,3,bi-weekly,1,0,37,0.7718753817499999,0.599359,1
3128441,48,2560,3,0,1100,80650,6,weekly,0,1,29,0.8008718625,0.553783,0
9995957,35,3595,9,6,1200,59500,2,bi-weekly,0,1,42,0.604305952,0.5669819999999999,0
7868646,48,4369,8,7,600,48900,22,bi-weekly,0,1,30,0.626597472,0.674321,1
3693226,29,2695,3,0,900,52050,16,semi-monthly,0,1,25,0.64870673225,0.5998970000000001,0
5648454,39,3750,5,8,500,84050,5,bi-weekly,1,1,50,0.78245328625,0.689299,0
6902179,50,3125,3,4,700,39450,8,bi-weekly,1,1,78,0.68651545375,0.817688,1
6267714,27,5120,1,1,1700,51750,7,weekly,0,1,29,0.7051010260000001,0.411502,0
3686206,34,5740,2,2,800,74200,2,bi-weekly,0,1,0,0.5484919804999999,0.604223,0
3005686,39,1740,5,9,400,49200,4,weekly,1,1,42,0.7777704747499999,0.616927,1
1742991,32,2750,2,0,600,49350,3,bi-weekly,1,1,27,0.6746527272499999,0.5221100000000001,1
4805765,47,2750,3,8,1100,78600,8,weekly,1,1,26,0.46827771,0.48982000000000003,0
2729605,41,5245,6,7,1200,58350,5,weekly,1,0,86,0.8111664345,0.639006,1
7227520,27,5215,0,9,600,36700,8,bi-weekly,1,1,28,0.6500011944999999,0.48303799999999997,0
4189652,55,5010,3,3,400,43650,4,monthly,0,0,54,0.56045969575,0.632202,1
5152062,51,3170,5,4,800,91050,4,bi-weekly,1,1,54,0.82100586275,0.843793,0
2765008,35,6737,3,2,3400,41950,8,bi-weekly,1,1,38,0.7425289864999999,0.661376,1
1656689,54,2260,2,1,700,70500,2,bi-weekly,0,1,28,0.7799238035,0.7032959999999999,1
3519846,44,5270,5,9,700,47550,20,bi-weekly,0,1,100,0.69427862975,0.77551,0
4203854,37,2520,3,0,700,92050,3,semi-monthly,0,0,17,0.71113802725,0.6581,1
9085941,38,5205,5,1,900,73150,7,weekly,0,1,30,0.8335975362500001,0.830335,0
3379342,41,2908,2,2,600,46950,9,bi-weekly,1,0,38,0.6994082582499999,0.476441,0
1232633,57,1550,10,9,500,11850,5,bi-weekly,0,1,31,0.6475641935,0.661406,0
6862253,38,2565,3,2,1000,60400,4,weekly,0,1,98,0.7131883025,0.661818,1
8854241,41,4625,13,3,700,41500,7,semi-monthly,0,1,73,0.77641163725,0.537509,1
3452459,52,2015,4,0,800,73250,3,bi-weekly,0,1,77,0.7140272867499999,0.582705,1
6958832,37,3255,5,6,700,34550,6,semi-monthly,1,1,26,0.62266612025,0.372504,0
9760088,37,3005,3,2,1200,60450,8,weekly,1,1,33,0.747272096,0.570925,0
3247270,42,5165,1,3,800,46750,18,weekly,0,1,42,0.7885548920000001,0.777717,0
1631958,49,3080,6,4,800,57950,5,weekly,0,1,86,0.7839459375,0.649602,1
9679755,21,2180,5,1,500,68100,5,bi-weekly,0,1,42,0.7695658912500001,0.736464,1
9256297,40,3020,1,2,1200,69300,6,semi-monthly,0,1,55,0.7682104620000001,0.6774279999999999,0
9505512,45,6065,0,3,800,72450,7,weekly,0,1,55,0.845058582,0.61141,0
8048517,25,3090,1,2,1100,35050,4,bi-weekly,0,1,62,0.6363579785,0.590141,0
4498138,44,3570,2,2,1200,50550,7,bi-weekly,0,1,50,0.6246582042500001,0.495108,0
2744562,45,1990,1,0,1150,80050,2,weekly,1,1,43,0.8067075507499999,0.578067,1
1548155,28,2060,1,0,600,48650,4,bi-weekly,0,1,65,0.7024387554999999,0.549164,0
6992244,43,3285,1,2,700,81200,3,bi-weekly,1,0,50,0.7915194617499999,0.6814399999999999,0
6955587,40,5105,1,4,700,36650,13,semi-monthly,1,1,40,0.7804801295,0.585433,1
3364188,51,5105,5,6,400,54250,13,bi-weekly,0,1,26,0.618451694,0.633907,0
3906460,40,2665,3,3,1600,57900,10,semi-monthly,0,1,27,0.7255741945,0.733682,0
6571648,56,4245,1,4,700,42350,11,monthly,0,0,61,0.60495595475,0.560105,0
8947076,36,4750,1,2,2700,82800,4,bi-weekly,1,0,38,0.72738460725,0.6150100000000001,0
9944528,43,5230,6,4,1100,59450,11,bi-weekly,0,0,86,0.7512703025,0.615183,1
1739058,57,4490,4,5,400,59250,6,weekly,0,1,28,0.6635692177499999,0.65297,0
5538119,62,2735,5,10,800,40200,7,bi-weekly,1,1,19,0.70900550275,0.5781470000000001,0
6231617,56,1975,6,2,600,42550,3,bi-weekly,0,1,38,0.78369529775,0.705467,1
9667942,44,3745,3,1,600,79300,4,bi-weekly,1,1,50,0.75078676,0.502175,0
5574181,31,3605,2,2,1100,58750,7,semi-monthly,0,1,98,0.72494766525,0.620403,0
4220600,38,3765,4,0,1900,61150,8,bi-weekly,0,0,17,0.59322339425,0.446976,1
5218746,53,3540,5,5,900,73050,12,weekly,1,1,98,0.759012108,0.7761140000000001,1
7600958,35,1565,3,6,1100,62950,5,bi-weekly,0,1,86,0.67680390675,0.560527,0
9345012,38,1625,1,3,700,55750,5,weekly,1,1,87,0.7305094510000001,0.777598,1
4556553,44,3020,2,10,700,47950,5,weekly,1,0,55,0.80242766325,0.625543,1
5222355,28,4740,3,5,900,58050,9,weekly,0,1,86,0.64795440925,0.451812,1
8805369,63,5065,3,3,3100,74100,18,semi-monthly,0,1,62,0.6832803825,0.6627939999999999,1
3888641,33,2465,6,5,550,34100,6,bi-weekly,1,1,26,0.5763421905,0.5504290000000001,1
5324516,32,6000,6,3,3300,43100,8,weekly,0,1,28,0.794226646,0.540295,1
8494357,38,1815,0,5,400,47950,4,bi-weekly,0,1,18,0.6000892935,0.49892200000000003,0
5148713,46,3650,2,2,700,65250,11,bi-weekly,1,0,50,0.7422100045,0.578518,0
2474299,43,9413,7,9,1200,50700,5,monthly,1,1,26,0.611993946,0.440484,1
4695595,35,3895,6,6,400,93050,3,semi-monthly,1,1,87,0.762253789,0.7814760000000001,1
7822927,25,3180,1,2,600,61500,5,bi-weekly,1,1,40,0.574822884,0.5630390000000001,1
2041867,50,2575,8,8,2800,83900,2,semi-monthly,0,1,40,0.7461385632499999,0.916457,0
3803992,21,1795,1,4,600,61700,9,weekly,0,1,1,0.6872836945,0.64846,0
9521076,40,3010,1,5,600,47250,9,bi-weekly,0,1,50,0.55775564375,0.704346,0
4051403,44,2170,7,7,600,58950,5,semi-monthly,1,1,86,0.6797904887499999,0.541308,1
3962438,38,4550,2,4,500,91500,2,bi-weekly,1,0,38,0.8729409232500001,0.7214700000000001,0
3802346,29,3135,0,4,700,64450,8,weekly,0,1,27,0.6728721929999999,0.599017,0
3544295,39,1990,3,4,700,83750,2,bi-weekly,0,1,54,0.73248795675,0.8591989999999999,1
1514715,52,1670,9,8,700,39600,9,semi-monthly,1,1,39,0.749673359,0.6588590000000001,1
4585052,25,1880,2,1,1350,75950,3,weekly,1,1,41,0.7423820225,0.6212409999999999,1
8604240,43,1820,5,1,500,61650,10,bi-weekly,1,1,39,0.56539075675,0.365405,0
7086367,31,3655,6,6,1900,69150,4,bi-weekly,0,0,49,0.8189063035,0.573239,1
6271744,34,2086,3,4,600,84450,3,bi-weekly,1,1,29,0.78790635025,0.785436,0
